Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AIRU4556197,20180303,1121,USLAX/APM,VF,F,20180320,1917,TWKHH/118,DF,F
AIRU4556197,20180320,1917,TWKHH/118,DF,F,20180321,1801,TWTYN/THT,OI,F
AIRU4556197,20180321,1801,TWTYN/THT,OI,F,20180321,2334,TWTYN/THT,TI,F
AIRU4556197,20180321,2334,TWTYN/THT,TI,F,20180329,2400,TWTYN/TAO,FH,E
AIRU4556197,20180329,2400,TWTYN/TAO,FH,E,20180329,1358,TWTYN/THT,CF,F
,,,,,,,,,,
AIRU4556200,20180105,1230,CNSHA/WG2,DF,F,20180108,2400,CNSHA/UND,FH,E
AIRU4556200,20180108,2400,CNSHA/UND,FH,E,20180412,822,USLGB/UNK,OH,E
AIRU4556200,20180412,822,USLGB/UNK,OH,E,20180412,823,USLGB/UNK,SF,E
AIRU4556200,20180412,823,USLGB/UNK,SF,E,20180417,945,USLGB/TTI,LF,F
AIRU4556200,20180417,945,USLGB/TTI,LF,F,20180421,1727,USLGB/TTI,VF,F
AIRU4556200,20180421,1727,USLGB/TTI,VF,F,20180516,100,CNSHA/WG2,DF,F
AIRU4556200,20180516,100,CNSHA/WG2,DF,F,20180517,2400,CNSHA/UND,FH,E
AIRU4556200,20180517,2400,CNSHA/UND,FH,E,20180801,0,QAHMD/CT1,OH,E
AIRU4556200,20180801,0,QAHMD/CT1,OH,E,20180802,1000,QAHMD/CT1,SF,E
AIRU4556200,20180802,1000,QAHMD/CT1,SF,E,20180802,1114,QAHMD/CT1,LF,F
AIRU4556200,20180802,1114,QAHMD/CT1,LF,F,20180805,1447,QAHMD/CT1,VF,F
AIRU4556200,20180805,1447,QAHMD/CT1,VF,F,20180819,1021,SGSIN/PSA,DF,F
AIRU4556200,20180819,1021,SGSIN/PSA,DF,F,20180820,1522,SGSIN/PSA,CF,F
AIRU4556200,20180820,1522,SGSIN/PSA,CF,F,20180830,2400,SGSIN/UNK,FH,E
AIRU4556200,20180830,2400,SGSIN/UNK,FH,E,20181011,0,QAHMD/CT1,OH,E
AIRU4556200,20181011,0,QAHMD/CT1,OH,E,20181013,1000,QAHMD/CT1,SF,E
AIRU4556200,20181013,1000,QAHMD/CT1,SF,E,20181017,1802,QAHMD/CT1,LF,F
AIRU4556200,20181017,1802,QAHMD/CT1,LF,F,20181021,2225,QAHMD/CT1,VF,F
AIRU4556200,20181021,2225,QAHMD/CT1,VF,F,20181104,2003,SGSIN/PSA,DF,F
AIRU4556200,20181104,2003,SGSIN/PSA,DF,F,20181107,842,SGSIN/PSA,CF,F
AIRU4556200,20181107,842,SGSIN/PSA,CF,F,20181114,2400,SGSIN/UNK,FH,E
,,,,,,,,,,
AIRU4556216,20180227,842,USLGB/UNK,OH,E,20180227,843,USLGB/UNK,SF,E
AIRU4556216,20180227,843,USLGB/UNK,SF,E,20180302,1151,USLGB/TTI,LF,F
AIRU4556216,20180302,1151,USLGB/TTI,LF,F,20180307,311,USLGB/TTI,VF,F
AIRU4556216,20180307,311,USLGB/TTI,VF,F,20180408,508,CNSHA/WG2,DF,F
AIRU4556216,20180408,508,CNSHA/WG2,DF,F,20180417,2400,CNSHA/UNK,FH,E
AIRU4556216,20180417,2400,CNSHA/UNK,FH,E,20181010,652,USLAX/UNK,OH,E
AIRU4556216,20181010,652,USLAX/UNK,OH,E,20181010,653,USLAX/UNK,SF,E
AIRU4556216,20181010,653,USLAX/UNK,SF,E,20181026,1454,USLGB/TTI,LF,F
AIRU4556216,20181026,1454,USLGB/TTI,LF,F,20181101,1539,USLGB/TTI,VF,F
AIRU4556216,20181101,1539,USLGB/TTI,VF,F,20181119,120,KRPUS/HNC,DF,F
AIRU4556216,20181119,120,KRPUS/HNC,DF,F,20181119,1221,KRPUS/HNC,CF,F
AIRU4556216,20181119,1221,KRPUS/HNC,CF,F,20181119,1231,KRPUS/UNK,FH,E
,,,,,,,,,,
AIRU4556221,20180208,1422,USLGB/UNK,OH,E,20180208,1423,USLGB/UNK,SF,E
AIRU4556221,20180208,1423,USLGB/UNK,SF,E,20180213,1025,USLGB/TTI,LF,F
AIRU4556221,20180213,1025,USLGB/TTI,LF,F,20180220,145,USLGB/TTI,VF,F
AIRU4556221,20180220,145,USLGB/TTI,VF,F,20180321,1730,CNSHA/WG2,DF,F
AIRU4556221,20180321,1730,CNSHA/WG2,DF,F,20180417,2400,CNSHA/UNK,FH,E
AIRU4556221,20180417,2400,CNSHA/UNK,FH,E,20180523,901,USLAX/UNK,OH,E
AIRU4556221,20180523,901,USLAX/UNK,OH,E,20180523,902,USLAX/UNK,SF,E
AIRU4556221,20180523,902,USLAX/UNK,SF,E,20180524,819,USLAX/APM,LF,F
AIRU4556221,20180524,819,USLAX/APM,LF,F,20180531,920,USLAX/APM,VF,F
AIRU4556221,20180531,920,USLAX/APM,VF,F,20180618,429,TWKHH/118,DF,F
AIRU4556221,20180618,429,TWKHH/118,DF,F,20180620,957,TWTYN/THT,OI,F
AIRU4556221,20180620,957,TWTYN/THT,OI,F,20180620,1604,TWTYN/THT,TI,F
AIRU4556221,20180620,1604,TWTYN/THT,TI,F,20180626,1013,TWTYN/THT,CF,F
AIRU4556221,20180626,1013,TWTYN/THT,CF,F,20180703,2400,TWTYN/TAO,FH,E
AIRU4556221,20180703,2400,TWTYN/TAO,FH,E,20180905,1027,USLGB/UNK,OH,E
AIRU4556221,20180905,1027,USLGB/UNK,OH,E,20180905,1028,USLGB/UNK,SF,E
AIRU4556221,20180905,1028,USLGB/UNK,SF,E,20180906,1032,USLGB/TTI,LF,F
AIRU4556221,20180906,1032,USLGB/TTI,LF,F,20180913,1359,USLGB/TTI,VF,F
AIRU4556221,20180913,1359,USLGB/TTI,VF,F,20181002,743,TWKHH/118,DF,F
AIRU4556221,20181002,743,TWKHH/118,DF,F,20181004,1540,TWTYN/THT,OI,F
AIRU4556221,20181004,1540,TWTYN/THT,OI,F,20181004,2118,TWTYN/THT,TI,F
AIRU4556221,20181004,2118,TWTYN/THT,TI,F,20181005,1157,TWTYN/THT,CF,F
AIRU4556221,20181005,1157,TWTYN/THT,CF,F,20181008,2400,TWTYN/TAO,FH,E
,,,,,,,,,,
AIRU4556237,20180323,0,CNSHA/UNK,OH,E,20180323,1,CNSHA/WG2,SF,F
AIRU4556237,20180323,1,CNSHA/WG2,SF,F,20180329,600,CNSHA/WG2,LF,F
AIRU4556237,20180329,600,CNSHA/WG2,LF,F,20180404,1800,CNSHA/WG2,VF,F
AIRU4556237,20180404,1800,CNSHA/WG2,VF,F,20180420,950,USLGB/TTI,DF,F
