Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AMFU1420254,20180117,918,USLGB/TTI,CF,F,20180119,1600,USLAX/CGI,FH,E
,,,,,,,,,,
AMFU1420742,20180906,0,KRPUS/UNK,OH,E,20180906,1000,KRPUS/UNK,TE,E
AMFU1420742,20180906,1000,KRPUS/UNK,TE,E,20180906,1011,KRPUS/UNK,SF,E
AMFU1420742,20180906,1011,KRPUS/UNK,SF,E,20180907,1906,KRPUS/HNC,LF,F
AMFU1420742,20180907,1906,KRPUS/HNC,LF,F,20180908,1243,KRPUS/HNC,VF,F
AMFU1420742,20180908,1243,KRPUS/HNC,VF,F,20180921,2131,USLAX/APM,DF,F
AMFU1420742,20180921,2131,USLAX/APM,DF,F,20180927,1522,USLAX/APM,CF,F
AMFU1420742,20180927,1522,USLAX/APM,CF,F,20181002,2036,USLAX/APM,TE,E
AMFU1420742,20181002,2036,USLAX/APM,TE,E,20181017,1905,USLAX/APM,VE,E
AMFU1420742,20181017,1905,USLAX/APM,VE,E,20181110,309,KRPUS/HNC,TE,E
AMFU1420742,20181110,309,KRPUS/HNC,TE,E,20181112,1555,KRPUS/HNC,SF,E
AMFU1420742,20181112,1555,KRPUS/HNC,SF,E,20181113,1105,KRPUS/HNC,LF,F
AMFU1420742,20181113,1105,KRPUS/HNC,LF,F,20181116,1720,KRPUS/HNC,VF,F
AMFU1420742,20181116,1720,KRPUS/HNC,VF,F,20181130,944,MYPKG/KMT,DF,F
AMFU1420742,20181130,944,MYPKG/KMT,DF,F,20181207,1246,MYPKG/KMT,CF,F
AMFU1420742,20181207,1246,MYPKG/KMT,CF,F,20181208,1540,MYPKG/CCD,TE,E
,,,,,,,,,,
AMFU1500046,20180906,0,KRPUS/UNK,OH,E,20180906,1000,KRPUS/UNK,TE,E
AMFU1500046,20180906,1000,KRPUS/UNK,TE,E,20180906,1011,KRPUS/UNK,SF,E
AMFU1500046,20180906,1011,KRPUS/UNK,SF,E,20180907,1909,KRPUS/HNC,LF,F
AMFU1500046,20180907,1909,KRPUS/HNC,LF,F,20180908,1243,KRPUS/HNC,VF,F
AMFU1500046,20180908,1243,KRPUS/HNC,VF,F,20180921,2130,USLAX/APM,DF,F
AMFU1500046,20180921,2130,USLAX/APM,DF,F,20180927,1615,USLAX/APM,CF,F
AMFU1500046,20180927,1615,USLAX/APM,CF,F,20181001,2103,USLGB/TTI,TE,E
AMFU1500046,20181001,2103,USLGB/TTI,TE,E,20181011,225,USLGB/TTI,VE,E
AMFU1500046,20181011,225,USLGB/TTI,VE,E,20181029,424,KRPUS/HNC,TE,E
AMFU1500046,20181029,424,KRPUS/HNC,TE,E,20181030,1112,KRPUS/HNC,SF,E
AMFU1500046,20181030,1112,KRPUS/HNC,SF,E,20181103,1005,KRPUS/HNC,LF,F
AMFU1500046,20181103,1005,KRPUS/HNC,LF,F,20181104,1218,KRPUS/HNC,VF,F
AMFU1500046,20181104,1218,KRPUS/HNC,VF,F,20181118,209,USLAX/APM,DF,F
AMFU1500046,20181118,209,USLAX/APM,DF,F,20181120,226,USLAX/BNS,OI,F
AMFU1500046,20181120,226,USLAX/BNS,OI,F,20181120,235,USLAX/BNS,TI,F
AMFU1500046,20181120,235,USLAX/BNS,TI,F,20181120,1805,USMEM/BNS,OI,F
AMFU1500046,20181120,1805,USMEM/BNS,OI,F,20181125,2114,USMEM/BNS,TI,F
AMFU1500046,20181125,2114,USMEM/BNS,TI,F,20181126,725,USMEM/BNS,TI,F
AMFU1500046,20181126,725,USMEM/BNS,TI,F,20181126,818,USMEM/BNS,CF,F
AMFU1500046,20181126,818,USMEM/BNS,CF,F,20181205,1223,USMEM/BNS,TE,E
AMFU1500046,20181205,1223,USMEM/BNS,TE,E,20181212,700,USLGB/BNS,OE,E
AMFU1500046,20181212,700,USLGB/BNS,OE,E,20181216,200,USLGB/BNS,TE,E
AMFU1500046,20181216,200,USLGB/BNS,TE,E,20181216,203,USLGB/BNS,TE,E
