Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
TLLU1087676,20181207,2300,MXZLO/SSA,VF,F,20181229,1051,KRPUS/PNC,DF,F
TLLU1087676,20181229,1051,KRPUS/PNC,DF,F,20181229,1446,KRPUS/HNC,OI,F
TLLU1087676,20181229,1446,KRPUS/HNC,OI,F,20181229,1459,KRPUS/HNC,LF,F
,,,,,,,,,,
TLLU1087681,20180908,0,CNTAO/SJY,OH,E,20180908,1231,CNTAO/SJY,TE,E
TLLU1087681,20180908,1231,CNTAO/SJY,TE,E,20181008,800,CNTAO/QCU,OE,E
TLLU1087681,20181008,800,CNTAO/QCU,OE,E,20181009,836,CNTAO/QCU,TE,E
TLLU1087681,20181009,836,CNTAO/QCU,TE,E,20181011,2016,CNTAO/QCU,VE,E
TLLU1087681,20181011,2016,CNTAO/QCU,VE,E,20181014,2330,KRPUS/PNC,TE,E
TLLU1087681,20181014,2330,KRPUS/PNC,TE,E,20181022,315,KRPUS/PNC,VE,E
TLLU1087681,20181022,315,KRPUS/PNC,VE,E,20181111,1029,MXZLO/SSA,TE,E
TLLU1087681,20181111,1029,MXZLO/SSA,TE,E,20181115,2015,MXZLO/TIM,OE,E
TLLU1087681,20181115,2015,MXZLO/TIM,OE,E,20181115,2111,MXZLO/TIM,TE,E
TLLU1087681,20181115,2111,MXZLO/TIM,TE,E,20181115,2112,MXZLO/TIM,TD,E
TLLU1087681,20181115,2112,MXZLO/TIM,TD,E,20181207,600,MXZLO/TIM,TE,E
TLLU1087681,20181207,600,MXZLO/TIM,TE,E,20181207,601,MXZLO/TIM,TD,E
TLLU1087681,20181207,601,MXZLO/TIM,TD,E,20181227,2008,MXZLO/TIM,SF,E
TLLU1087681,20181227,2008,MXZLO/TIM,SF,E,20181228,2311,MXZLO/SSA,LF,F
,,,,,,,,,,
TLLU1087697,20180905,0,CNTAO/SJY,OH,E,20180905,1543,CNTAO/SJY,TE,E
TLLU1087697,20180905,1543,CNTAO/SJY,TE,E,20181008,800,CNTAO/QCU,OE,E
TLLU1087697,20181008,800,CNTAO/QCU,OE,E,20181009,839,CNTAO/QCU,TE,E
TLLU1087697,20181009,839,CNTAO/QCU,TE,E,20181011,2011,CNTAO/QCU,VE,E
TLLU1087697,20181011,2011,CNTAO/QCU,VE,E,20181014,2338,KRPUS/PNC,TE,E
TLLU1087697,20181014,2338,KRPUS/PNC,TE,E,20181022,313,KRPUS/PNC,VE,E
TLLU1087697,20181022,313,KRPUS/PNC,VE,E,20181111,1029,MXZLO/SSA,TE,E
TLLU1087697,20181111,1029,MXZLO/SSA,TE,E,20181115,2007,MXZLO/TIM,OE,E
TLLU1087697,20181115,2007,MXZLO/TIM,OE,E,20181115,2116,MXZLO/TIM,TE,E
TLLU1087697,20181115,2116,MXZLO/TIM,TE,E,20181115,2117,MXZLO/TIM,TD,E
TLLU1087697,20181115,2117,MXZLO/TIM,TD,E,20181207,600,MXZLO/TIM,TE,E
TLLU1087697,20181207,600,MXZLO/TIM,TE,E,20181207,601,MXZLO/TIM,TD,E
TLLU1087697,20181207,601,MXZLO/TIM,TD,E,20181228,1231,MXZLO/TIM,SF,E
,,,,,,,,,,
TLLU1087700,20180905,0,CNTAO/SJY,OH,E,20180905,1556,CNTAO/SJY,TE,E
TLLU1087700,20180905,1556,CNTAO/SJY,TE,E,20181001,955,CNTAO/SJY,SF,E
TLLU1087700,20181001,955,CNTAO/SJY,SF,E,20181002,53,CNTAO/QCT,LF,F
TLLU1087700,20181002,53,CNTAO/QCT,LF,F,20181006,315,CNTAO/QCT,VF,F
TLLU1087700,20181006,315,CNTAO/QCT,VF,F,20181029,1713,USLAX/APM,DF,F
TLLU1087700,20181029,1713,USLAX/APM,DF,F,20181030,2149,USLAX/APM,CF,F
TLLU1087700,20181030,2149,USLAX/APM,CF,F,20181102,845,USLAX/APM,TE,E
TLLU1087700,20181102,845,USLAX/APM,TE,E,20181105,1529,USLAX/APM,VE,E
TLLU1087700,20181105,1529,USLAX/APM,VE,E,20181109,1411,USTIW/WUT,TE,E
TLLU1087700,20181109,1411,USTIW/WUT,TE,E,20181115,1417,USTIW/WUT,SF,E
TLLU1087700,20181115,1417,USTIW/WUT,SF,E,20181119,1411,USTIW/WUT,LF,F
TLLU1087700,20181119,1411,USTIW/WUT,LF,F,20181124,1629,USTIW/WUT,VF,F
TLLU1087700,20181124,1629,USTIW/WUT,VF,F,20181207,454,KRPUS/HNC,DF,F
TLLU1087700,20181207,454,KRPUS/HNC,DF,F,20181213,1648,KRPUS/HNC,CF,F
TLLU1087700,20181213,1648,KRPUS/HNC,CF,F,20181216,1625,KRPUS/HNC,TE,E
,,,,,,,,,,
TLLU1087721,20180905,0,CNTAO/SJY,OH,E,20180905,1538,CNTAO/SJY,TE,E
TLLU1087721,20180905,1538,CNTAO/SJY,TE,E,20181008,800,CNTAO/QCU,OE,E
TLLU1087721,20181008,800,CNTAO/QCU,OE,E,20181009,843,CNTAO/QCU,TE,E
TLLU1087721,20181009,843,CNTAO/QCU,TE,E,20181011,1951,CNTAO/QCU,VE,E
TLLU1087721,20181011,1951,CNTAO/QCU,VE,E,20181014,2332,KRPUS/PNC,TE,E
TLLU1087721,20181014,2332,KRPUS/PNC,TE,E,20181022,316,KRPUS/PNC,VE,E
TLLU1087721,20181022,316,KRPUS/PNC,VE,E,20181111,1030,MXZLO/SSA,TE,E
TLLU1087721,20181111,1030,MXZLO/SSA,TE,E,20181115,2013,MXZLO/TIM,OE,E
TLLU1087721,20181115,2013,MXZLO/TIM,OE,E,20181115,2104,MXZLO/TIM,TE,E
TLLU1087721,20181115,2104,MXZLO/TIM,TE,E,20181115,2105,MXZLO/TIM,TD,E
TLLU1087721,20181115,2105,MXZLO/TIM,TD,E,20181228,1719,MXZLO/TIM,SF,E
,,,,,,,,,,
TLLU1087737,20180908,0,CNTAO/SJY,OH,E,20180908,1109,CNTAO/SJY,TE,E
TLLU1087737,20180908,1109,CNTAO/SJY,TE,E,20181016,42,CNTAO/SJY,SF,E
TLLU1087737,20181016,42,CNTAO/SJY,SF,E,20181018,732,CNTAO/QCT,LF,F
TLLU1087737,20181018,732,CNTAO/QCT,LF,F,20181020,17,CNTAO/QCT,VF,F
TLLU1087737,20181020,17,CNTAO/QCT,VF,F,20181114,1153,USLAX/APM,DF,F
TLLU1087737,20181114,1153,USLAX/APM,DF,F,20181114,2126,USLAX/APM,CF,F
TLLU1087737,20181114,2126,USLAX/APM,CF,F,20181116,1022,USLAX/APM,TE,E
TLLU1087737,20181116,1022,USLAX/APM,TE,E,20181119,116,USLAX/APM,VE,E
TLLU1087737,20181119,116,USLAX/APM,VE,E,20181123,831,USTIW/WUT,TE,E
TLLU1087737,20181123,831,USTIW/WUT,TE,E,20181128,1405,USTIW/WUT,SF,E
TLLU1087737,20181128,1405,USTIW/WUT,SF,E,20181129,1204,USTIW/WUT,LF,F
TLLU1087737,20181129,1204,USTIW/WUT,LF,F,20181202,1720,USTIW/WUT,VF,F
TLLU1087737,20181202,1720,USTIW/WUT,VF,F,20181214,1318,KRPUS/HNC,DF,F
TLLU1087737,20181214,1318,KRPUS/HNC,DF,F,20181223,2142,KRPUS/HNC,CF,F
TLLU1087737,20181223,2142,KRPUS/HNC,CF,F,20181225,1148,KRPUS/HNC,TE,E
,,,,,,,,,,
TLLU1087742,20180905,0,CNTAO/SJY,OH,E,20180905,1631,CNTAO/SJY,TE,E
TLLU1087742,20180905,1631,CNTAO/SJY,TE,E,20180920,2150,CNTAO/SJY,SF,E
TLLU1087742,20180920,2150,CNTAO/SJY,SF,E,20180921,2239,CNTAO/QCT,LF,F
TLLU1087742,20180921,2239,CNTAO/QCT,LF,F,20180928,1014,CNTAO/QCT,VF,F
TLLU1087742,20180928,1014,CNTAO/QCT,VF,F,20181026,2349,USLAX/APM,DF,F
TLLU1087742,20181026,2349,USLAX/APM,DF,F,20181102,1607,USLAX/BNS,OI,F
TLLU1087742,20181102,1607,USLAX/BNS,OI,F,20181102,1610,USLAX/BNS,TI,F
TLLU1087742,20181102,1610,USLAX/BNS,TI,F,20181102,2020,USCHI/BNL,OI,F
TLLU1087742,20181102,2020,USCHI/BNL,OI,F,20181105,2238,USCHI/BNL,TI,F
TLLU1087742,20181105,2238,USCHI/BNL,TI,F,20181107,1851,USCHI/BNL,TI,F
TLLU1087742,20181107,1851,USCHI/BNL,TI,F,20181109,1314,USCHI/BNL,CF,F
TLLU1087742,20181109,1314,USCHI/BNL,CF,F,20181109,1750,USCHI/CGD,TE,E
TLLU1087742,20181109,1750,USCHI/CGD,TE,E,20181109,1751,USCHI/CGD,TD,E
TLLU1087742,20181109,1751,USCHI/CGD,TD,E,20181112,939,USCHI/CGD,TE,E
TLLU1087742,20181112,939,USCHI/CGD,TE,E,20181112,940,USCHI/CGD,SF,E
TLLU1087742,20181112,940,USCHI/CGD,SF,E,20181112,2030,USCHI/BNL,TX,F
TLLU1087742,20181112,2030,USCHI/BNL,TX,F,20181114,1139,USLAX/BNS,OX,F
TLLU1087742,20181114,1139,USLAX/BNS,OX,F,20181120,755,USLAX/BNS,TX,F
TLLU1087742,20181120,755,USLAX/BNS,TX,F,20181120,801,USLAX/BNS,OX,F
TLLU1087742,20181120,801,USLAX/BNS,OX,F,20181120,802,USLAX/APM,LF,F
TLLU1087742,20181120,802,USLAX/APM,LF,F,20181127,108,USLAX/APM,VF,F
TLLU1087742,20181127,108,USLAX/APM,VF,F,20181214,831,KRPUS/HNC,DF,F
TLLU1087742,20181214,831,KRPUS/HNC,DF,F,20181218,1908,KRPUS/HNC,CF,F
TLLU1087742,20181218,1908,KRPUS/HNC,CF,F,20181220,1137,KRPUS/HNC,TE,E
,,,,,,,,,,
TLLU1087784,20180905,0,CNTAO/SJY,OH,E,20180905,1629,CNTAO/SJY,TE,E
TLLU1087784,20180905,1629,CNTAO/SJY,TE,E,20180924,744,CNTAO/SJY,SF,E
TLLU1087784,20180924,744,CNTAO/SJY,SF,E,20180926,245,CNTAO/QCT,LF,F
TLLU1087784,20180926,245,CNTAO/QCT,LF,F,20180928,1008,CNTAO/QCT,VF,F
TLLU1087784,20180928,1008,CNTAO/QCT,VF,F,20181026,2359,USLAX/APM,DF,F
TLLU1087784,20181026,2359,USLAX/APM,DF,F,20181106,1554,USLAX/BNS,OI,F
TLLU1087784,20181106,1554,USLAX/BNS,OI,F,20181106,1555,USLAX/BNS,TI,F
TLLU1087784,20181106,1555,USLAX/BNS,TI,F,20181106,2105,USCHI/BNL,OI,F
TLLU1087784,20181106,2105,USCHI/BNL,OI,F,20181110,908,USCHI/BNL,TI,F
TLLU1087784,20181110,908,USCHI/BNL,TI,F,20181111,400,USCHI/BNL,TI,F
TLLU1087784,20181111,400,USCHI/BNL,TI,F,20181114,719,USCHI/BNL,CF,F
TLLU1087784,20181114,719,USCHI/BNL,CF,F,20181115,1114,USCHI/CGD,TE,E
TLLU1087784,20181115,1114,USCHI/CGD,TE,E,20181115,1115,USCHI/CGD,TD,E
TLLU1087784,20181115,1115,USCHI/CGD,TD,E,20181116,1105,USCHI/CGD,TE,E
TLLU1087784,20181116,1105,USCHI/CGD,TE,E,20181116,1106,USCHI/CGD,SF,E
TLLU1087784,20181116,1106,USCHI/CGD,SF,E,20181120,904,USCHI/BNL,TX,F
TLLU1087784,20181120,904,USCHI/BNL,TX,F,20181122,2353,USLGB/BNS,OX,F
TLLU1087784,20181122,2353,USLGB/BNS,OX,F,20181126,2031,USLGB/BNS,TX,F
TLLU1087784,20181126,2031,USLGB/BNS,TX,F,20181126,2034,USLGB/BNS,TX,F
TLLU1087784,20181126,2034,USLGB/BNS,TX,F,20181127,1856,USLGB/TTI,OX,F
TLLU1087784,20181127,1856,USLGB/TTI,OX,F,20181127,1857,USLGB/TTI,LF,F
TLLU1087784,20181127,1857,USLGB/TTI,LF,F,20181201,1837,USLGB/TTI,VF,F
TLLU1087784,20181201,1837,USLGB/TTI,VF,F,20181217,1710,KRPUS/HNC,DF,F
TLLU1087784,20181217,1710,KRPUS/HNC,DF,F,20181218,1055,KRPUS/HNC,CF,F
TLLU1087784,20181218,1055,KRPUS/HNC,CF,F,20181218,1628,KRPUS/HNC,TE,E
,,,,,,,,,,
TLLU1087824,20180905,0,CNTAO/SJY,OH,E,20180905,1537,CNTAO/SJY,TE,E
TLLU1087824,20180905,1537,CNTAO/SJY,TE,E,20181008,800,CNTAO/QCU,OE,E
TLLU1087824,20181008,800,CNTAO/QCU,OE,E,20181009,848,CNTAO/QCU,TE,E
TLLU1087824,20181009,848,CNTAO/QCU,TE,E,20181011,1948,CNTAO/QCU,VE,E
TLLU1087824,20181011,1948,CNTAO/QCU,VE,E,20181014,2345,KRPUS/PNC,TE,E
TLLU1087824,20181014,2345,KRPUS/PNC,TE,E,20181022,25,KRPUS/PNC,VE,E
TLLU1087824,20181022,25,KRPUS/PNC,VE,E,20181206,1516,MXLAZ/LCT,TE,E
TLLU1087824,20181206,1516,MXLAZ/LCT,TE,E,20181206,1517,MXLAZ/LCT,TD,E
TLLU1087824,20181206,1517,MXLAZ/LCT,TD,E,20181218,2300,MXLAZ/LCT,TE,E
,,,,,,,,,,
TLLU1087845,20180905,0,CNTAO/SJY,OH,E,20180905,1700,CNTAO/SJY,TE,E
TLLU1087845,20180905,1700,CNTAO/SJY,TE,E,20180917,1614,CNTAO/SJY,SF,E
TLLU1087845,20180917,1614,CNTAO/SJY,SF,E,20180918,1327,CNTAO/QCT,LF,F
TLLU1087845,20180918,1327,CNTAO/QCT,LF,F,20180920,2014,CNTAO/QCT,VF,F
TLLU1087845,20180920,2014,CNTAO/QCT,VF,F,20181018,1650,USLAX/APM,DF,F
TLLU1087845,20181018,1650,USLAX/APM,DF,F,20181019,1857,USLAX/APM,CF,F
TLLU1087845,20181019,1857,USLAX/APM,CF,F,20181024,2122,USLGB/TTI,TE,E
TLLU1087845,20181024,2122,USLGB/TTI,TE,E,20181025,2042,USLGB/TTI,VE,E
TLLU1087845,20181025,2042,USLGB/TTI,VE,E,20181028,1106,USOAK/SSA,TE,E
TLLU1087845,20181028,1106,USOAK/SSA,TE,E,20181031,2055,USOAK/SSA,SF,E
TLLU1087845,20181031,2055,USOAK/SSA,SF,E,20181101,1619,USOAK/SSA,LF,F
TLLU1087845,20181101,1619,USOAK/SSA,LF,F,20181105,1056,USOAK/SSA,VF,F
TLLU1087845,20181105,1056,USOAK/SSA,VF,F,20181119,850,KRPUS/HNC,DF,F
TLLU1087845,20181119,850,KRPUS/HNC,DF,F,20181120,1641,KRPUS/HNC,CF,F
TLLU1087845,20181120,1641,KRPUS/HNC,CF,F,20181120,1955,KRPUS/HNC,TE,E
TLLU1087845,20181120,1955,KRPUS/HNC,TE,E,20181202,1529,KRPUS/PIC,OE,E
TLLU1087845,20181202,1529,KRPUS/PIC,OE,E,20181202,1558,KRPUS/PIC,TE,E
TLLU1087845,20181202,1558,KRPUS/PIC,TE,E,20181205,31,KRPUS/PIC,VE,E
TLLU1087845,20181205,31,KRPUS/PIC,VE,E,20181221,927,MXLAZ/APM,TE,E
TLLU1087845,20181221,927,MXLAZ/APM,TE,E,20181221,1230,MXLAZ/APM,DF,F
TLLU1087845,20181221,1230,MXLAZ/APM,DF,F,20181227,1920,MXLAZ/LCT,OE,E
TLLU1087845,20181227,1920,MXLAZ/LCT,OE,E,20181227,2045,MXLAZ/LCT,TE,E
TLLU1087845,20181227,2045,MXLAZ/LCT,TE,E,20181227,2046,MXLAZ/LCT,TD,E
,,,,,,,,,,
TLLU1087871,20180905,0,CNTAO/SJY,OH,E,20180905,1558,CNTAO/SJY,TE,E
TLLU1087871,20180905,1558,CNTAO/SJY,TE,E,20181001,408,CNTAO/SJY,SF,E
TLLU1087871,20181001,408,CNTAO/SJY,SF,E,20181002,341,CNTAO/QCT,LF,F
TLLU1087871,20181002,341,CNTAO/QCT,LF,F,20181006,309,CNTAO/QCT,VF,F
TLLU1087871,20181006,309,CNTAO/QCT,VF,F,20181029,1738,USLAX/APM,DF,F
TLLU1087871,20181029,1738,USLAX/APM,DF,F,20181030,2121,USLAX/APM,CF,F
TLLU1087871,20181030,2121,USLAX/APM,CF,F,20181102,711,USLAX/APM,TE,E
TLLU1087871,20181102,711,USLAX/APM,TE,E,20181105,1513,USLAX/APM,VE,E
TLLU1087871,20181105,1513,USLAX/APM,VE,E,20181109,1402,USTIW/WUT,TE,E
TLLU1087871,20181109,1402,USTIW/WUT,TE,E,20181115,1505,USTIW/WUT,SF,E
TLLU1087871,20181115,1505,USTIW/WUT,SF,E,20181120,826,USTIW/WUT,LF,F
TLLU1087871,20181120,826,USTIW/WUT,LF,F,20181124,1619,USTIW/WUT,VF,F
TLLU1087871,20181124,1619,USTIW/WUT,VF,F,20181207,512,KRPUS/HNC,DF,F
TLLU1087871,20181207,512,KRPUS/HNC,DF,F,20181214,250,KRPUS/HNC,CF,F
TLLU1087871,20181214,250,KRPUS/HNC,CF,F,20181216,2232,KRPUS/HNC,TE,E
,,,,,,,,,,
TLLU1088008,20180908,0,CNTAO/SJY,OH,E,20180908,953,CNTAO/SJY,TE,E
TLLU1088008,20180908,953,CNTAO/SJY,TE,E,20181030,1900,CNTAO/QCU,OE,E
TLLU1088008,20181030,1900,CNTAO/QCU,OE,E,20181030,2013,CNTAO/QCU,TE,E
TLLU1088008,20181030,2013,CNTAO/QCU,TE,E,20181101,754,CNTAO/QCU,VE,E
TLLU1088008,20181101,754,CNTAO/QCU,VE,E,20181104,1542,KRPUS/PNC,TE,E
TLLU1088008,20181104,1542,KRPUS/PNC,TE,E,20181113,919,KRPUS/PNC,VE,E
TLLU1088008,20181113,919,KRPUS/PNC,VE,E,20181202,150,MXZLO/SSA,TE,E
TLLU1088008,20181202,150,MXZLO/SSA,TE,E,20181211,1226,MXZLO/TIM,OE,E
TLLU1088008,20181211,1226,MXZLO/TIM,OE,E,20181211,1348,MXZLO/TIM,TD,E
,,,,,,,,,,
TLLU1088034,20180905,0,CNTAO/SJY,OH,E,20180905,1714,CNTAO/SJY,TE,E
TLLU1088034,20180905,1714,CNTAO/SJY,TE,E,20180908,554,CNTAO/SJY,SF,E
TLLU1088034,20180908,554,CNTAO/SJY,SF,E,20180908,1924,CNTAO/QCT,LF,F
