Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU4904590,20180127,2302,VNSGN/CLT,LF,F,20180203,57,VNSGN/CLT,VF,F
HDMU4904590,20180203,57,VNSGN/CLT,VF,F,20180206,1200,THBKK/PAT,DF,F
HDMU4904590,20180206,1200,THBKK/PAT,DF,F,20180209,1921,THBKK/PAT,CF,F
HDMU4904590,20180209,1921,THBKK/PAT,CF,F,20180212,915,THBKK/BCM,TE,E
HDMU4904590,20180212,915,THBKK/BCM,TE,E,20180330,1025,THBKK/BCM,SF,E
HDMU4904590,20180330,1025,THBKK/BCM,SF,E,20180401,1558,THBKK/SCT,TX,F
HDMU4904590,20180401,1558,THBKK/SCT,TX,F,20180401,1607,THLCH/TIP,OX,F
HDMU4904590,20180401,1607,THLCH/TIP,OX,F,20180401,1913,THLCH/TIP,LF,F
HDMU4904590,20180401,1913,THLCH/TIP,LF,F,20180403,2326,THLCH/TIP,VF,F
HDMU4904590,20180403,2326,THLCH/TIP,VF,F,20180414,1632,INMAA/CIT,DF,F
HDMU4904590,20180414,1632,INMAA/CIT,DF,F,20180417,1646,INMAA/CNT,OI,F
HDMU4904590,20180417,1646,INMAA/CNT,OI,F,20180417,2345,INMAA/CNT,TI,F
HDMU4904590,20180417,2345,INMAA/CNT,TI,F,20180419,2059,INMAA/CNT,CF,F
HDMU4904590,20180419,2059,INMAA/CNT,CF,F,20180420,1832,INMAA/ECC,TE,E
HDMU4904590,20180420,1832,INMAA/ECC,TE,E,20180511,1938,INMAA/CIT,OE,E
HDMU4904590,20180511,1938,INMAA/CIT,OE,E,20180512,412,INMAA/CIT,TE,E
HDMU4904590,20180512,412,INMAA/CIT,TE,E,20180520,2031,INMAA/CIT,VE,E
HDMU4904590,20180520,2031,INMAA/CIT,VE,E,20180606,1025,KRUSN/UNC,TE,E
HDMU4904590,20180606,1025,KRUSN/UNC,TE,E,20180607,1323,KRUSN/UNC,SF,E
HDMU4904590,20180607,1323,KRUSN/UNC,SF,E,20180607,1414,KRUSN/UNC,LF,F
HDMU4904590,20180607,1414,KRUSN/UNC,LF,F,20180613,2030,KRUSN/UNC,VF,F
HDMU4904590,20180613,2030,KRUSN/UNC,VF,F,20180629,823,INKAT/KIT,DF,F
HDMU4904590,20180629,823,INKAT/KIT,DF,F,20180709,51,INKAT/KIT,CF,F
HDMU4904590,20180709,51,INKAT/KIT,CF,F,20180717,656,INMAA/ECC,TE,E
HDMU4904590,20180717,656,INMAA/ECC,TE,E,20180718,1922,INKAT/KIT,OE,E
HDMU4904590,20180718,1922,INKAT/KIT,OE,E,20180718,2122,INKAT/KIT,TE,E
HDMU4904590,20180718,2122,INKAT/KIT,TE,E,20180722,900,INKAT/KIT,VE,E
HDMU4904590,20180722,900,INKAT/KIT,VE,E,20180810,1230,CNSHA/WG1,TE,E
HDMU4904590,20180810,1230,CNSHA/WG1,TE,E,20180816,1248,CNSHA/DEW,OE,E
HDMU4904590,20180816,1248,CNSHA/DEW,OE,E,20180816,1332,CNSHA/DEW,TE,E
,,,,,,,,,,
