Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU3600016,20180810,622,USMIA/PMA,VE,E,20180928,2055,KRPUS/PIC,TE,E
HDMU3600016,20180928,2055,KRPUS/PIC,TE,E,20181214,1734,KRPUS/PIC,SF,E
HDMU3600016,20181214,1734,KRPUS/PIC,SF,E,20181217,1603,KRPUS/HNC,LF,F
HDMU3600016,20181217,1603,KRPUS/HNC,LF,F,20181223,2010,KRPUS/HNC,VF,F
,,,,,,,,,,
HDMU3600021,20180306,0,CNTAO/SJY,OH,E,20180306,43,CNTAO/SJY,TE,E
HDMU3600021,20180306,43,CNTAO/SJY,TE,E,20180602,1301,CNTAO/SJY,SF,E
HDMU3600021,20180602,1301,CNTAO/SJY,SF,E,20180605,823,CNTAO/SJY,TX,F
HDMU3600021,20180605,823,CNTAO/SJY,TX,F,20180608,1650,CNTAO/QCN,LF,F
HDMU3600021,20180608,1650,CNTAO/QCN,LF,F,20180612,1928,CNTAO/QCN,VF,F
HDMU3600021,20180612,1928,CNTAO/QCN,VF,F,20180615,57,KRPUS/HNC,DF,F
HDMU3600021,20180615,57,KRPUS/HNC,DF,F,20180616,1453,KRPUS/PIC,OX,F
HDMU3600021,20180616,1453,KRPUS/PIC,OX,F,20180616,1516,KRPUS/PIC,LF,F
HDMU3600021,20180616,1516,KRPUS/PIC,LF,F,20180618,714,KRPUS/PIC,VF,F
HDMU3600021,20180618,714,KRPUS/PIC,VF,F,20180712,2014,USNYC/MST,DF,F
HDMU3600021,20180712,2014,USNYC/MST,DF,F,20180716,1813,USNYC/MST,CF,F
HDMU3600021,20180716,1813,USNYC/MST,CF,F,20180718,1005,USNYC/PNT,TE,E
HDMU3600021,20180718,1005,USNYC/PNT,TE,E,20180718,1049,USNYC/PNT,SF,E
HDMU3600021,20180718,1049,USNYC/PNT,SF,E,20180720,959,USNYC/PNT,LF,F
HDMU3600021,20180720,959,USNYC/PNT,LF,F,20180726,915,USNYC/PNT,VF,F
HDMU3600021,20180726,915,USNYC/PNT,VF,F,20180821,1325,SGSIN/PSA,DF,F
HDMU3600021,20180821,1325,SGSIN/PSA,DF,F,20180825,1334,SGSIN/PSA,VF,F
HDMU3600021,20180825,1334,SGSIN/PSA,VF,F,20180827,1907,IDJKT/QQC,DF,F
HDMU3600021,20180827,1907,IDJKT/QQC,DF,F,20180829,2221,IDJKT/QQC,CF,F
HDMU3600021,20180829,2221,IDJKT/QQC,CF,F,20180830,1932,IDJKT/SSB,TE,E
HDMU3600021,20180830,1932,IDJKT/SSB,TE,E,20181028,618,IDJKT/QQC,OE,E
HDMU3600021,20181028,618,IDJKT/QQC,OE,E,20181028,1300,IDJKT/QQC,TE,E
HDMU3600021,20181028,1300,IDJKT/QQC,TE,E,20181101,1900,IDJKT/QQC,VE,E
HDMU3600021,20181101,1900,IDJKT/QQC,VE,E,20181110,1842,KRPUS/HNC,TE,E
HDMU3600021,20181110,1842,KRPUS/HNC,TE,E,20181227,1930,KRPUS/HNC,SF,E
HDMU3600021,20181227,1930,KRPUS/HNC,SF,E,20181228,1556,KRPUS/HNC,LF,F
HDMU3600021,20181228,1556,KRPUS/HNC,LF,F,20181230,1354,KRPUS/HNC,VF,F
,,,,,,,,,,
HDMU3600037,20180331,0,CNSHA/UNK,OH,E,20180331,1338,CNSHA/KYU,TE,E
HDMU3600037,20180331,1338,CNSHA/KYU,TE,E,20180407,444,CNSHA/KYU,SF,E
HDMU3600037,20180407,444,CNSHA/KYU,SF,E,20180417,1119,CNSHA/WG1,LF,F
HDMU3600037,20180417,1119,CNSHA/WG1,LF,F,20180418,1400,CNSHA/WG1,VF,F
HDMU3600037,20180418,1400,CNSHA/WG1,VF,F,20180424,333,SGSIN/PSA,DF,F
HDMU3600037,20180424,333,SGSIN/PSA,DF,F,20180424,344,SGSIN/PSA,CF,F
HDMU3600037,20180424,344,SGSIN/PSA,CF,F,20180425,1010,SGSIN/AC5,TD,E
HDMU3600037,20180425,1010,SGSIN/AC5,TD,E,20180428,1118,SGSIN/PSA,OE,E
HDMU3600037,20180428,1118,SGSIN/PSA,OE,E,20180428,1231,SGSIN/PSA,TE,E
HDMU3600037,20180428,1231,SGSIN/PSA,TE,E,20180430,1302,SGSIN/PSA,VE,E
HDMU3600037,20180430,1302,SGSIN/PSA,VE,E,20180509,300,CNTXG/EAT,TE,E
HDMU3600037,20180509,300,CNTXG/EAT,TE,E,20180509,2026,CNTXG/ZIT,OE,E
HDMU3600037,20180509,2026,CNTXG/ZIT,OE,E,20180509,2126,CNTXG/ZIT,TE,E
HDMU3600037,20180509,2126,CNTXG/ZIT,TE,E,20180628,1226,CNTXG/ZIT,SF,E
HDMU3600037,20180628,1226,CNTXG/ZIT,SF,E,20180628,2326,CNTXG/PCT,LF,F
HDMU3600037,20180628,2326,CNTXG/PCT,LF,F,20180702,2010,CNTXG/PCT,VF,F
HDMU3600037,20180702,2010,CNTXG/PCT,VF,F,20180726,1551,USLGB/TTI,DF,F
HDMU3600037,20180726,1551,USLGB/TTI,DF,F,20180728,914,USLGB/TTI,CF,F
HDMU3600037,20180728,914,USLGB/TTI,CF,F,20180801,1510,USLGB/TTI,TE,E
HDMU3600037,20180801,1510,USLGB/TTI,TE,E,20180805,154,USLGB/TTI,VE,E
