Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0017670,20181102,936,KRPUS/UNK,FH,E,20181226,0,KRPUS/UNK,OH,E
AVSU0017670,20181226,0,KRPUS/UNK,OH,E,20181226,100,KRPUS/UNK,SF,E
,,,,,,,,,,
AVSU0017752,20180314,0,TWKHH/078,OH,E,20180314,800,TWKHH/078,SF,E
AVSU0017752,20180314,800,TWKHH/078,SF,E,20180314,929,TWKHH/078,LF,F
AVSU0017752,20180314,929,TWKHH/078,LF,F,20180319,341,TWKHH/078,VF,F
AVSU0017752,20180319,341,TWKHH/078,VF,F,20180404,36,USTIW/WUT,DF,F
AVSU0017752,20180404,36,USTIW/WUT,DF,F,20180406,1110,USTIW/WUT,CF,F
AVSU0017752,20180406,1110,USTIW/WUT,CF,F,20180406,1111,USTIW/UNK,FH,E
AVSU0017752,20180406,1111,USTIW/UNK,FH,E,20180518,1148,USTIW/UNK,OH,E
AVSU0017752,20180518,1148,USTIW/UNK,OH,E,20180518,1149,USTIW/UNK,SF,E
AVSU0017752,20180518,1149,USTIW/UNK,SF,E,20180523,1104,USTIW/WUT,LF,F
AVSU0017752,20180523,1104,USTIW/WUT,LF,F,20180601,1055,USTIW/WUT,VF,F
AVSU0017752,20180601,1055,USTIW/WUT,VF,F,20180621,2400,TWKHH/KAO,FH,E
AVSU0017752,20180621,2400,TWKHH/KAO,FH,E,20180621,1051,TWKHH/118,DF,F
AVSU0017752,20180621,1051,TWKHH/118,DF,F,20180815,0,TWKHH/078,OH,E
AVSU0017752,20180815,0,TWKHH/078,OH,E,20180815,800,TWKHH/078,SF,E
AVSU0017752,20180815,800,TWKHH/078,SF,E,20180815,1925,TWKHH/078,LF,F
AVSU0017752,20180815,1925,TWKHH/078,LF,F,20180820,1110,TWKHH/078,VF,F
AVSU0017752,20180820,1110,TWKHH/078,VF,F,20180908,2010,USTIW/WUT,DF,F
AVSU0017752,20180908,2010,USTIW/WUT,DF,F,20180910,1043,USTIW/WUT,CF,F
AVSU0017752,20180910,1043,USTIW/WUT,CF,F,20180910,1044,USTIW/UNK,FH,E
AVSU0017752,20180910,1044,USTIW/UNK,FH,E,20181025,1221,USTIW/UNK,OH,E
AVSU0017752,20181025,1221,USTIW/UNK,OH,E,20181025,1222,USTIW/UNK,SF,E
AVSU0017752,20181025,1222,USTIW/UNK,SF,E,20181102,1028,USTIW/WUT,LF,F
AVSU0017752,20181102,1028,USTIW/WUT,LF,F,20181109,610,USTIW/WUT,VF,F
AVSU0017752,20181109,610,USTIW/WUT,VF,F,20181125,1522,KRPUS/HNC,DF,F
